timestamp,close
2024-04-21 04:00:00+00:00,65110.81640625
2024-04-21 05:00:00+00:00,65078.2109375
2024-04-21 06:00:00+00:00,65107.3046875
2024-04-21 07:00:00+00:00,65176.94140625
2024-04-21 08:00:00+00:00,64970.39453125
2024-04-21 09:00:00+00:00,64918.30078125
2024-04-21 10:00:00+00:00,64980.375
2024-04-21 11:00:00+00:00,65269.921875
2024-04-21 12:00:00+00:00,65062.74609375
2024-04-21 13:00:00+00:00,64874.88671875
2024-04-21 14:00:00+00:00,64911.41015625
2024-04-21 15:00:00+00:00,65053.94140625
2024-04-21 16:00:00+00:00,64592.9609375
2024-04-21 17:00:00+00:00,64842.08203125
2024-04-21 18:00:00+00:00,64774.31640625
2024-04-21 19:00:00+00:00,64635.48046875
2024-04-21 20:00:00+00:00,64665.1640625
2024-04-21 21:00:00+00:00,64773.38671875
2024-04-21 22:00:00+00:00,65056.2265625
2024-04-21 23:00:00+00:00,64939.44921875
2024-04-22 00:00:00+00:00,64927.078125
2024-04-22 01:00:00+00:00,64746.44921875
2024-04-22 02:00:00+00:00,64805.17578125
2024-04-22 03:00:00+00:00,65776.7734375
2024-04-22 04:00:00+00:00,65752.7109375
2024-04-22 05:00:00+00:00,66433.0546875
2024-04-22 06:00:00+00:00,66356.5703125
2024-04-22 07:00:00+00:00,66059.3359375
2024-04-22 08:00:00+00:00,66008.0
2024-04-22 09:00:00+00:00,65917.9375
2024-04-22 10:00:00+00:00,66073.3125
2024-04-22 11:00:00+00:00,65903.921875
2024-04-22 12:00:00+00:00,66001.0234375
2024-04-22 13:00:00+00:00,66214.671875
2024-04-22 14:00:00+00:00,66065.015625
2024-04-22 15:00:00+00:00,66020.9765625
2024-04-22 16:00:00+00:00,66167.34375
2024-04-22 17:00:00+00:00,66612.0625
2024-04-22 18:00:00+00:00,66386.578125
2024-04-22 19:00:00+00:00,66531.9921875
2024-04-22 20:00:00+00:00,66510.1328125
2024-04-22 21:00:00+00:00,66539.6015625
2024-04-22 22:00:00+00:00,67073.3828125
2024-04-22 23:00:00+00:00,66835.6640625
2024-04-23 00:00:00+00:00,67029.8671875
2024-04-23 01:00:00+00:00,66836.7890625
2024-04-23 02:00:00+00:00,66640.359375
2024-04-23 03:00:00+00:00,66518.21875
2024-04-23 04:00:00+00:00,66274.96875
2024-04-23 05:00:00+00:00,66540.9375
2024-04-23 06:00:00+00:00,66371.6640625
2024-04-23 07:00:00+00:00,66137.625
2024-04-23 08:00:00+00:00,66258.390625
2024-04-23 09:00:00+00:00,66077.75
2024-04-23 10:00:00+00:00,66272.75
2024-04-23 11:00:00+00:00,66038.7109375
2024-04-23 12:00:00+00:00,66095.765625
2024-04-23 13:00:00+00:00,66499.5390625
2024-04-23 14:00:00+00:00,66931.7890625
2024-04-23 15:00:00+00:00,66408.703125
2024-04-23 16:00:00+00:00,66765.9765625
2024-04-23 17:00:00+00:00,66772.03125
2024-04-23 18:00:00+00:00,66788.8984375
2024-04-23 19:00:00+00:00,66441.0078125
2024-04-23 20:00:00+00:00,66269.5859375
2024-04-23 21:00:00+00:00,66363.671875
2024-04-23 22:00:00+00:00,66344.6171875
2024-04-23 23:00:00+00:00,66403.1484375
2024-04-24 00:00:00+00:00,66731.484375
2024-04-24 01:00:00+00:00,66791.2421875
2024-04-24 02:00:00+00:00,66569.640625
2024-04-24 03:00:00+00:00,66598.015625
2024-04-24 04:00:00+00:00,67020.9453125
2024-04-24 05:00:00+00:00,66753.890625
2024-04-24 06:00:00+00:00,66770.7890625
2024-04-24 07:00:00+00:00,66654.5703125
2024-04-24 08:00:00+00:00,66530.34375
2024-04-24 09:00:00+00:00,66361.53125
2024-04-24 10:00:00+00:00,66459.5859375
2024-04-24 11:00:00+00:00,66579.2109375
2024-04-24 12:00:00+00:00,66384.3671875
2024-04-24 13:00:00+00:00,66004.3984375
2024-04-24 14:00:00+00:00,65139.81640625
2024-04-24 15:00:00+00:00,64549.55078125
2024-04-24 16:00:00+00:00,64733.6015625
2024-04-24 17:00:00+00:00,64852.71875
2024-04-24 18:00:00+00:00,64140.765625
2024-04-24 19:00:00+00:00,63997.36328125
2024-04-24 20:00:00+00:00,64060.80859375
2024-04-24 21:00:00+00:00,64332.8203125
2024-04-24 22:00:00+00:00,64105.99609375
2024-04-24 23:00:00+00:00,64282.93359375
2024-04-25 00:00:00+00:00,64550.89453125
2024-04-25 01:00:00+00:00,64104.39453125
2024-04-25 02:00:00+00:00,64243.41796875
2024-04-25 03:00:00+00:00,64275.046875
2024-04-25 04:00:00+00:00,64320.06640625
2024-04-25 05:00:00+00:00,64236.2734375
2024-04-25 06:00:00+00:00,64271.3828125
2024-04-25 07:00:00+00:00,63978.1171875
2024-04-25 08:00:00+00:00,63854.30859375
2024-04-25 09:00:00+00:00,63945.56640625
2024-04-25 10:00:00+00:00,63458.68359375
2024-04-25 11:00:00+00:00,63855.7890625
2024-04-25 12:00:00+00:00,63464.15625
2024-04-25 13:00:00+00:00,63457.41015625
2024-04-25 14:00:00+00:00,63238.70703125
2024-04-25 15:00:00+00:00,64029.4375
2024-04-25 16:00:00+00:00,64418.546875
2024-04-25 17:00:00+00:00,64647.92578125
2024-04-25 18:00:00+00:00,64632.87890625
2024-04-25 19:00:00+00:00,64628.671875
2024-04-25 20:00:00+00:00,64837.83984375
2024-04-25 21:00:00+00:00,64742.01171875
2024-04-25 22:00:00+00:00,64605.90625
2024-04-25 23:00:00+00:00,64488.015625
2024-04-26 00:00:00+00:00,64297.6875
2024-04-26 01:00:00+00:00,64442.49609375
2024-04-26 02:00:00+00:00,64513.89453125
2024-04-26 03:00:00+00:00,64344.0234375
2024-04-26 04:00:00+00:00,64222.078125
2024-04-26 05:00:00+00:00,64534.16796875
2024-04-26 06:00:00+00:00,64423.01953125
2024-04-26 07:00:00+00:00,64303.16015625
2024-04-26 08:00:00+00:00,64400.33203125
2024-04-26 09:00:00+00:00,64455.546875
2024-04-26 10:00:00+00:00,64111.90234375
2024-04-26 11:00:00+00:00,64231.88671875
2024-04-26 12:00:00+00:00,64136.69921875
2024-04-26 13:00:00+00:00,64468.14453125
2024-04-26 14:00:00+00:00,63815.3125
2024-04-26 15:00:00+00:00,63475.76953125
2024-04-26 16:00:00+00:00,63688.34765625
2024-04-26 17:00:00+00:00,63960.6171875
2024-04-26 18:00:00+00:00,64038.59765625
2024-04-26 19:00:00+00:00,63877.546875
2024-04-26 20:00:00+00:00,63900.3984375
2024-04-26 21:00:00+00:00,64051.37109375
2024-04-26 22:00:00+00:00,63799.63671875
2024-04-26 23:00:00+00:00,63758.59765625
2024-04-27 00:00:00+00:00,62937.859375
2024-04-27 01:00:00+00:00,62559.4296875
2024-04-27 02:00:00+00:00,62934.0859375
2024-04-27 03:00:00+00:00,63071.0625
2024-04-27 04:00:00+00:00,62996.09765625
2024-04-27 05:00:00+00:00,62963.6796875
2024-04-27 06:00:00+00:00,62980.1953125
2024-04-27 07:00:00+00:00,62936.59765625
2024-04-27 08:00:00+00:00,62975.5625
2024-04-27 09:00:00+00:00,62923.7421875
2024-04-27 10:00:00+00:00,62759.93359375
2024-04-27 11:00:00+00:00,62831.41796875
2024-04-27 12:00:00+00:00,63010.40234375
2024-04-27 13:00:00+00:00,63173.85546875
2024-04-27 14:00:00+00:00,63094.37890625
2024-04-27 15:00:00+00:00,62877.62109375
2024-04-27 16:00:00+00:00,62772.1796875
2024-04-27 17:00:00+00:00,63425.3984375
2024-04-27 18:00:00+00:00,63280.60546875
2024-04-27 19:00:00+00:00,63314.9765625
2024-04-27 20:00:00+00:00,63212.5625
2024-04-27 21:00:00+00:00,63247.37890625
2024-04-27 22:00:00+00:00,63228.1796875
2024-04-27 23:00:00+00:00,63427.30859375
2024-04-28 00:00:00+00:00,63577.7578125
2024-04-28 01:00:00+00:00,63582.29296875
2024-04-28 02:00:00+00:00,63950.69140625
2024-04-28 03:00:00+00:00,64008.0078125
2024-04-28 04:00:00+00:00,63841.1015625
2024-04-28 05:00:00+00:00,63914.9453125
2024-04-28 06:00:00+00:00,63956.4296875
2024-04-28 07:00:00+00:00,63900.6875
2024-04-28 08:00:00+00:00,63687.38671875
2024-04-28 09:00:00+00:00,63721.1484375
2024-04-28 10:00:00+00:00,63658.03125
2024-04-28 11:00:00+00:00,63453.91796875
2024-04-28 12:00:00+00:00,63582.01953125
2024-04-28 13:00:00+00:00,63748.21484375
2024-04-28 14:00:00+00:00,63578.68359375
2024-04-28 15:00:00+00:00,63521.21875
2024-04-28 16:00:00+00:00,63672.484375
2024-04-28 17:00:00+00:00,63755.07421875
2024-04-28 18:00:00+00:00,63894.4375
2024-04-28 19:00:00+00:00,63759.50390625
2024-04-28 20:00:00+00:00,63658.83984375
2024-04-28 21:00:00+00:00,63626.78125
2024-04-28 22:00:00+00:00,63138.8984375
2024-04-28 23:00:00+00:00,63112.04296875
2024-04-29 00:00:00+00:00,63236.7890625
2024-04-29 01:00:00+00:00,63214.03125
2024-04-29 02:00:00+00:00,62725.2578125
2024-04-29 03:00:00+00:00,62449.43359375
2024-04-29 04:00:00+00:00,62539.73828125
2024-04-29 05:00:00+00:00,62423.89453125
2024-04-29 06:00:00+00:00,62120.17578125
2024-04-29 07:00:00+00:00,62406.703125
2024-04-29 08:00:00+00:00,62397.61328125
2024-04-29 09:00:00+00:00,62498.25390625
2024-04-29 10:00:00+00:00,62422.2109375
2024-04-29 11:00:00+00:00,62258.08203125
2024-04-29 12:00:00+00:00,62609.51171875
2024-04-29 13:00:00+00:00,61974.9375
2024-04-29 14:00:00+00:00,62847.734375
2024-04-29 15:00:00+00:00,62991.26953125
2024-04-29 16:00:00+00:00,62789.36328125
2024-04-29 17:00:00+00:00,63042.7109375
2024-04-29 18:00:00+00:00,62845.90234375
2024-04-29 19:00:00+00:00,62862.51171875
2024-04-29 20:00:00+00:00,62947.22265625
2024-04-29 21:00:00+00:00,63091.3125
2024-04-29 22:00:00+00:00,63861.46484375
2024-04-29 23:00:00+00:00,63831.74609375
2024-04-30 00:00:00+00:00,64561.15625
2024-04-30 01:00:00+00:00,63814.66796875
2024-04-30 02:00:00+00:00,63793.53515625
2024-04-30 03:00:00+00:00,63630.7734375
2024-04-30 04:00:00+00:00,63381.6484375
2024-04-30 05:00:00+00:00,63332.97265625
2024-04-30 06:00:00+00:00,63373.75
2024-04-30 07:00:00+00:00,63149.0
2024-04-30 08:00:00+00:00,61926.984375
2024-04-30 09:00:00+00:00,61691.46484375
2024-04-30 10:00:00+00:00,61726.59765625
2024-04-30 11:00:00+00:00,61185.73046875
2024-04-30 12:00:00+00:00,61195.86328125
2024-04-30 13:00:00+00:00,60844.65625
2024-04-30 14:00:00+00:00,61227.59765625
2024-04-30 15:00:00+00:00,60787.40234375
2024-04-30 16:00:00+00:00,60345.08203125
2024-04-30 17:00:00+00:00,60318.5234375
2024-04-30 18:00:00+00:00,60166.578125
2024-04-30 19:00:00+00:00,59120.06640625
2024-04-30 20:00:00+00:00,59848.99609375
2024-04-30 21:00:00+00:00,60147.86328125
2024-04-30 22:00:00+00:00,60521.5
2024-04-30 23:00:00+00:00,60667.64453125
2024-05-01 00:00:00+00:00,60205.0
2024-05-01 01:00:00+00:00,60046.0390625
2024-05-01 02:00:00+00:00,59856.140625
2024-05-01 03:00:00+00:00,60180.30859375
2024-05-01 04:00:00+00:00,60200.47265625
2024-05-01 05:00:00+00:00,59940.43359375
2024-05-01 06:00:00+00:00,59568.12890625
2024-05-01 07:00:00+00:00,57405.6328125
2024-05-01 08:00:00+00:00,57030.30078125
2024-05-01 09:00:00+00:00,57111.60546875
2024-05-01 10:00:00+00:00,57654.8203125
2024-05-01 11:00:00+00:00,57842.08984375
2024-05-01 12:00:00+00:00,57908.48046875
2024-05-01 13:00:00+00:00,57254.25390625
2024-05-01 14:00:00+00:00,57485.953125
2024-05-01 15:00:00+00:00,56792.8203125
2024-05-01 16:00:00+00:00,57019.67578125
2024-05-01 17:00:00+00:00,57455.9140625
2024-05-01 18:00:00+00:00,59071.359375
2024-05-01 19:00:00+00:00,56858.4375
2024-05-01 20:00:00+00:00,57369.96484375
2024-05-01 21:00:00+00:00,57859.609375
2024-05-01 22:00:00+00:00,57824.15234375
2024-05-01 23:00:00+00:00,58288.07421875
2024-05-02 00:00:00+00:00,57741.1640625
2024-05-02 01:00:00+00:00,57038.55859375
2024-05-02 02:00:00+00:00,57410.43359375
2024-05-02 03:00:00+00:00,57453.26953125
2024-05-02 04:00:00+00:00,57329.78515625
2024-05-02 05:00:00+00:00,57440.5078125
2024-05-02 06:00:00+00:00,57592.5390625
2024-05-02 07:00:00+00:00,57628.6328125
2024-05-02 08:00:00+00:00,57810.32421875
2024-05-02 09:00:00+00:00,57768.71875
2024-05-02 10:00:00+00:00,57791.140625
2024-05-02 11:00:00+00:00,58557.0078125
2024-05-02 12:00:00+00:00,58576.5546875
2024-05-02 13:00:00+00:00,58439.15625
2024-05-02 14:00:00+00:00,59110.0078125
2024-05-02 15:00:00+00:00,59241.515625
2024-05-02 16:00:00+00:00,59051.17578125
2024-05-02 17:00:00+00:00,59236.58984375
2024-05-02 18:00:00+00:00,59445.54296875
2024-05-02 19:00:00+00:00,59231.609375
2024-05-02 20:00:00+00:00,58773.921875
2024-05-02 21:00:00+00:00,59121.5078125
2024-05-02 22:00:00+00:00,59328.3125
2024-05-02 23:00:00+00:00,59113.69140625
2024-05-03 00:00:00+00:00,59048.8515625
2024-05-03 01:00:00+00:00,59359.3046875
2024-05-03 02:00:00+00:00,59561.47265625
2024-05-03 03:00:00+00:00,59740.55859375
2024-05-03 04:00:00+00:00,59585.7734375
2024-05-03 05:00:00+00:00,59524.203125
2024-05-03 06:00:00+00:00,59274.48828125
2024-05-03 07:00:00+00:00,59179.00390625
2024-05-03 08:00:00+00:00,59244.4921875
2024-05-03 09:00:00+00:00,59504.0
2024-05-03 10:00:00+00:00,59036.72265625
2024-05-03 11:00:00+00:00,59281.33203125
2024-05-03 12:00:00+00:00,60693.3359375
2024-05-03 13:00:00+00:00,61662.1953125
2024-05-03 14:00:00+00:00,61660.2265625
2024-05-03 15:00:00+00:00,61766.8515625
2024-05-03 16:00:00+00:00,61674.0625
2024-05-03 17:00:00+00:00,61852.609375
2024-05-03 18:00:00+00:00,61821.20703125
2024-05-03 19:00:00+00:00,62025.58984375
2024-05-03 20:00:00+00:00,62860.75
2024-05-03 21:00:00+00:00,62593.28125
2024-05-03 22:00:00+00:00,62858.1484375
2024-05-03 23:00:00+00:00,62889.01953125
2024-05-04 00:00:00+00:00,63123.515625
2024-05-04 01:00:00+00:00,62914.22265625
2024-05-04 02:00:00+00:00,62705.02734375
2024-05-04 03:00:00+00:00,62722.58984375
2024-05-04 04:00:00+00:00,63122.78515625
2024-05-04 05:00:00+00:00,63383.40625
2024-05-04 06:00:00+00:00,62985.30078125
2024-05-04 07:00:00+00:00,62985.26953125
2024-05-04 08:00:00+00:00,63155.22265625
2024-05-04 09:00:00+00:00,63152.83984375
2024-05-04 10:00:00+00:00,64290.63671875
2024-05-04 11:00:00+00:00,63866.68359375
2024-05-04 12:00:00+00:00,64009.7578125
2024-05-04 13:00:00+00:00,63747.8828125
2024-05-04 14:00:00+00:00,63849.1015625
2024-05-04 15:00:00+00:00,63642.15234375
2024-05-04 16:00:00+00:00,63672.2734375
2024-05-04 17:00:00+00:00,63475.875
2024-05-04 18:00:00+00:00,63648.3671875
2024-05-04 19:00:00+00:00,63955.3984375
2024-05-04 20:00:00+00:00,63898.890625
2024-05-04 21:00:00+00:00,63924.4140625
2024-05-04 22:00:00+00:00,63626.140625
2024-05-04 23:00:00+00:00,63893.9921875
2024-05-05 00:00:00+00:00,63527.40625
2024-05-05 01:00:00+00:00,63330.7578125
2024-05-05 02:00:00+00:00,63182.5625
2024-05-05 03:00:00+00:00,63241.83203125
2024-05-05 04:00:00+00:00,63376.3671875
2024-05-05 05:00:00+00:00,63208.94921875
2024-05-05 06:00:00+00:00,63390.921875
2024-05-05 07:00:00+00:00,63762.27734375
2024-05-05 08:00:00+00:00,63691.765625
2024-05-05 09:00:00+00:00,63697.38671875
2024-05-05 10:00:00+00:00,63700.12109375
2024-05-05 11:00:00+00:00,63852.8671875
2024-05-05 12:00:00+00:00,63732.42578125
2024-05-05 13:00:00+00:00,64107.65625
2024-05-05 14:00:00+00:00,64143.0078125
2024-05-05 15:00:00+00:00,64449.6953125
2024-05-05 16:00:00+00:00,64307.66015625
2024-05-05 17:00:00+00:00,64254.796875
2024-05-05 18:00:00+00:00,63935.07421875
2024-05-05 19:00:00+00:00,63885.296875
2024-05-05 20:00:00+00:00,63745.67578125
2024-05-05 21:00:00+00:00,63816.85546875
2024-05-05 22:00:00+00:00,63897.91015625
2024-05-05 23:00:00+00:00,64044.046875
2024-05-06 00:00:00+00:00,64230.75
2024-05-06 01:00:00+00:00,64160.96875
2024-05-06 02:00:00+00:00,63867.80859375
2024-05-06 03:00:00+00:00,63887.4921875
2024-05-06 04:00:00+00:00,64157.859375
2024-05-06 05:00:00+00:00,64168.03125
2024-05-06 06:00:00+00:00,64237.54296875
2024-05-06 07:00:00+00:00,64512.5859375
2024-05-06 08:00:00+00:00,65137.6953125
2024-05-06 09:00:00+00:00,65146.59765625
2024-05-06 10:00:00+00:00,64092.9609375
2024-05-06 11:00:00+00:00,64215.8125
2024-05-06 12:00:00+00:00,63572.51953125
2024-05-06 13:00:00+00:00,63847.66015625
2024-05-06 14:00:00+00:00,63313.234375
2024-05-06 15:00:00+00:00,63701.53515625
2024-05-06 16:00:00+00:00,63156.2578125
2024-05-06 17:00:00+00:00,63122.35546875
2024-05-06 18:00:00+00:00,63423.6640625
2024-05-06 19:00:00+00:00,63191.59765625
2024-05-06 20:00:00+00:00,63316.73046875
2024-05-06 21:00:00+00:00,63572.66796875
2024-05-06 22:00:00+00:00,63495.0703125
2024-05-06 23:00:00+00:00,63165.90625
2024-05-07 00:00:00+00:00,63524.015625
2024-05-07 01:00:00+00:00,63877.7578125
2024-05-07 02:00:00+00:00,63700.4140625
2024-05-07 03:00:00+00:00,63240.8203125
2024-05-07 04:00:00+00:00,63432.4765625
2024-05-07 05:00:00+00:00,63510.2109375
2024-05-07 06:00:00+00:00,63645.3671875
2024-05-07 07:00:00+00:00,63701.359375
2024-05-07 08:00:00+00:00,64266.51171875
2024-05-07 09:00:00+00:00,64126.3046875
2024-05-07 10:00:00+00:00,64107.62109375
2024-05-07 11:00:00+00:00,63506.19921875
2024-05-07 12:00:00+00:00,63659.3984375
2024-05-07 13:00:00+00:00,63161.8359375
2024-05-07 14:00:00+00:00,63822.890625
2024-05-07 15:00:00+00:00,63724.53125
2024-05-07 16:00:00+00:00,63590.96484375
2024-05-07 17:00:00+00:00,63410.484375
2024-05-07 18:00:00+00:00,63153.7578125
2024-05-07 19:00:00+00:00,62989.28515625
2024-05-07 20:00:00+00:00,62971.66796875
2024-05-07 21:00:00+00:00,63089.328125
2024-05-07 22:00:00+00:00,62841.5390625
2024-05-07 23:00:00+00:00,62364.8203125
2024-05-08 00:00:00+00:00,62598.94921875
2024-05-08 01:00:00+00:00,62521.03515625
2024-05-08 02:00:00+00:00,62799.078125
2024-05-08 03:00:00+00:00,62860.43359375
2024-05-08 04:00:00+00:00,62568.359375
2024-05-08 05:00:00+00:00,62606.45703125
2024-05-08 06:00:00+00:00,62486.4921875
2024-05-08 07:00:00+00:00,62184.890625
2024-05-08 08:00:00+00:00,62302.2578125
2024-05-08 09:00:00+00:00,62280.19140625
2024-05-08 10:00:00+00:00,62467.3515625
2024-05-08 11:00:00+00:00,62267.50390625
2024-05-08 12:00:00+00:00,62205.44921875
2024-05-08 13:00:00+00:00,62349.28125
2024-05-08 14:00:00+00:00,62596.13671875
2024-05-08 15:00:00+00:00,62276.8046875
2024-05-08 16:00:00+00:00,62401.16015625
2024-05-08 17:00:00+00:00,62579.421875
2024-05-08 18:00:00+00:00,62502.55859375
2024-05-08 19:00:00+00:00,62233.46875
2024-05-08 20:00:00+00:00,61593.57421875
2024-05-08 21:00:00+00:00,61473.25
2024-05-08 22:00:00+00:00,61231.9140625
2024-05-08 23:00:00+00:00,61158.578125
2024-05-09 00:00:00+00:00,61399.796875
2024-05-09 01:00:00+00:00,61519.90234375
2024-05-09 02:00:00+00:00,61641.9140625
2024-05-09 03:00:00+00:00,61672.72265625
2024-05-09 04:00:00+00:00,61497.86328125
2024-05-09 05:00:00+00:00,61588.796875
2024-05-09 06:00:00+00:00,61619.3515625
2024-05-09 07:00:00+00:00,61220.17578125
2024-05-09 08:00:00+00:00,61269.43359375
2024-05-09 09:00:00+00:00,61232.75390625
2024-05-09 10:00:00+00:00,60860.14453125
2024-05-09 11:00:00+00:00,61054.52734375
2024-05-09 12:00:00+00:00,61511.66015625
2024-05-09 13:00:00+00:00,61136.19140625
2024-05-09 14:00:00+00:00,61450.328125
2024-05-09 15:00:00+00:00,62121.359375
2024-05-09 16:00:00+00:00,61915.5390625
2024-05-09 17:00:00+00:00,61959.0234375
2024-05-09 18:00:00+00:00,62199.58203125
2024-05-09 19:00:00+00:00,62414.9375
2024-05-09 20:00:00+00:00,62623.58203125
2024-05-09 21:00:00+00:00,62549.95703125
2024-05-09 22:00:00+00:00,63295.296875
2024-05-09 23:00:00+00:00,63046.765625
2024-05-10 00:00:00+00:00,62829.19140625
2024-05-10 01:00:00+00:00,62873.3828125
2024-05-10 02:00:00+00:00,62875.12890625
2024-05-10 03:00:00+00:00,62916.93359375
2024-05-10 04:00:00+00:00,62931.01953125
2024-05-10 05:00:00+00:00,62765.609375
2024-05-10 06:00:00+00:00,63175.140625
2024-05-10 07:00:00+00:00,63133.01953125
2024-05-10 08:00:00+00:00,62981.23828125
2024-05-10 09:00:00+00:00,63096.5546875
2024-05-10 10:00:00+00:00,63009.6875
2024-05-10 11:00:00+00:00,63283.125
2024-05-10 12:00:00+00:00,63016.703125
2024-05-10 13:00:00+00:00,63035.0
2024-05-10 14:00:00+00:00,61223.125
2024-05-10 15:00:00+00:00,60913.7109375
2024-05-10 16:00:00+00:00,61110.2890625
2024-05-10 17:00:00+00:00,60385.109375
2024-05-10 18:00:00+00:00,60648.94140625
2024-05-10 19:00:00+00:00,60725.43359375
2024-05-10 20:00:00+00:00,60463.703125
2024-05-10 21:00:00+00:00,60613.81640625
2024-05-10 22:00:00+00:00,60853.01953125
2024-05-10 23:00:00+00:00,60806.5625
2024-05-11 00:00:00+00:00,60782.21875
2024-05-11 01:00:00+00:00,60870.6640625
2024-05-11 02:00:00+00:00,60859.140625
2024-05-11 03:00:00+00:00,60719.6328125
2024-05-11 04:00:00+00:00,60773.3671875
2024-05-11 05:00:00+00:00,60895.6171875
2024-05-11 06:00:00+00:00,60953.9453125
2024-05-11 07:00:00+00:00,60971.5546875
2024-05-11 08:00:00+00:00,60805.28125
2024-05-11 09:00:00+00:00,60826.65234375
2024-05-11 10:00:00+00:00,60732.86328125
2024-05-11 11:00:00+00:00,60682.44921875
2024-05-11 12:00:00+00:00,60706.09375
2024-05-11 13:00:00+00:00,60947.5234375
2024-05-11 14:00:00+00:00,60832.0390625
2024-05-11 15:00:00+00:00,61146.2734375
2024-05-11 16:00:00+00:00,61138.5390625
2024-05-11 17:00:00+00:00,61052.18359375
2024-05-11 18:00:00+00:00,61233.4140625
2024-05-11 19:00:00+00:00,61143.11328125
2024-05-11 20:00:00+00:00,60991.60546875
2024-05-11 21:00:00+00:00,60918.5546875
2024-05-11 22:00:00+00:00,60891.22265625
2024-05-11 23:00:00+00:00,60788.67578125
2024-05-12 00:00:00+00:00,60964.72265625
2024-05-12 01:00:00+00:00,60845.73828125
2024-05-12 02:00:00+00:00,60896.54296875
2024-05-12 03:00:00+00:00,60913.05078125
2024-05-12 04:00:00+00:00,61081.37890625
2024-05-12 05:00:00+00:00,61046.72265625
2024-05-12 06:00:00+00:00,60938.62890625
2024-05-12 07:00:00+00:00,60752.38671875
2024-05-12 08:00:00+00:00,60995.15625
2024-05-12 09:00:00+00:00,60985.22265625
2024-05-12 10:00:00+00:00,61131.0546875
2024-05-12 11:00:00+00:00,61113.328125
2024-05-12 12:00:00+00:00,61135.19921875
2024-05-12 13:00:00+00:00,61179.1953125
2024-05-12 14:00:00+00:00,61142.48828125
2024-05-12 15:00:00+00:00,61361.03125
2024-05-12 16:00:00+00:00,61369.51953125
2024-05-12 17:00:00+00:00,61626.58203125
2024-05-12 18:00:00+00:00,61377.90625
2024-05-12 19:00:00+00:00,61374.73828125
2024-05-12 20:00:00+00:00,61285.2109375
2024-05-12 21:00:00+00:00,61219.98046875
2024-05-12 22:00:00+00:00,61293.86328125
2024-05-12 23:00:00+00:00,61471.06640625
2024-05-13 00:00:00+00:00,61497.11328125
2024-05-13 01:00:00+00:00,61383.17578125
2024-05-13 02:00:00+00:00,61035.984375
2024-05-13 03:00:00+00:00,61133.30859375
2024-05-13 04:00:00+00:00,60969.8671875
2024-05-13 05:00:00+00:00,60837.80859375
2024-05-13 06:00:00+00:00,61434.03125
2024-05-13 07:00:00+00:00,62352.71875
2024-05-13 08:00:00+00:00,62785.90234375
2024-05-13 09:00:00+00:00,63038.6953125
2024-05-13 10:00:00+00:00,62683.01953125
2024-05-13 11:00:00+00:00,62699.42578125
2024-05-13 12:00:00+00:00,62804.0625
2024-05-13 13:00:00+00:00,62726.21875
